rep,runtime,case,ok,result,iterations,load_ns,min_ns,median_ns,p99_ns,cpu_user_ns,cpu_system_ns,p_cpu_ns,e_share,ipc,instructions,cycles,rss_peak_bytes,error
6,zwasm,vtable_poly4,True,-126115384,9,398708,213223916,239286500,358011458,1804689000.0,38717000,0,1.0,3.3609738882146236,7833456829,2330710410,24674304,
6,zwasm,vtable_poly6,True,579248763,7,489958,225994625,254783667,263643334,1603569000.0,30071000,0,1.0,3.359975088914959,6557500896,1951651641,24674304,
6,zwasm,graphql_as,True,5,39,2703250,33375209,50460083,66434375,1734887000.0,37593000,0,1.0,3.686761936263418,8497346691,2304826522,24674304,
6,zwasm,tailcall_fsm,True,-1841735369,34,292375,31719416,46359084,86287792,1372219000.0,54721000,41333,1.0,3.457705008099819,6678586911,1931508586,120586240,
6,zwasm,eh_parser_exnref,True,830008030,34,224334,55690583,72367125,140249625,2252007000.0,41805000,0,1.0,3.03743371574059,9217481651,3034628082,121176064,
6,zwasm,eh_parser_legacy,False,,,,,,,,,,,,,,,wasm_module_new failed (invalid wasm or unsupported feature)
6,zwasm,gc_trees,False,,,,,,,,,,,,,,,N/A — not run: zwasm v2.7.0 never reclaims GC structs and grows its GC heap far faster than the allocation rate (124 MB for 31K 24-byte structs); the process segfaults at ~2.3 GB
6,zwasm,callref_dispatch,True,-750120562,18,280333,93380208,113504791,123176917,1867754000.0,32087000,0,1.0,3.5599968603133556,8182324242,2298407713,121274368,
6,zwasm,callref_dispatch.indirect,True,-750120562,18,322583,93923500,107894500,123943125,1816377000.0,30059000,0,1.0,3.522771560286332,7956732947,2258657086,121274368,
6,zwasm,relaxed_dot,False,,,,,,,,,,,,,,,init warmup failed: `relaxed_dot(7)` trapped: trap: unreachable
6,zwasm,relaxed_madd,False,,,,,,,,,,,,,,,init warmup failed: `relaxed_madd(7)` trapped: trap: unreachable
6,zwasm,mem64_chase,True,433527714,14,13516041,85743416,140865666,168001917,1665790000.0,41191000,0,1.0,2.006453528448771,4714338200,2349587535,188481536,
6,zwasm,mem64_chase.mem32,True,433527714,16,167000,92833625,111125833,153091542,1732713000.0,55122000,0,1.0,2.227941100438987,5391936199,2420143063,255590400,
6,zwasm,multimem_transform,True,902712413,76,380292,14794875,31136458,47790291,2026983000.0,57013000,0,1.0,4.727647930255259,13822363360,2923729424,255590400,
6,zwasm,multimem_transform.single,True,902712413,60,377041,17199792,32920959,39487250,1746569000.0,35095000,0,1.0,4.751791230083954,10902865793,2294474918,255590400,
6,zwasm,extconst_init,True,-1152068691,1213,3035958,1005209,2460708,3443375,2165857000.0,447453000,297042,0.9999,3.254226882080197,10467959889,3216727127,2119811072,
6,zwasm,extconst_init.mvp,True,-1152068691,1852,2483625,458583,1192834,2130000,1438476000.0,476810000,535083,0.9997,3.252033378950223,8148583836,2505688868,3238887424,
6,zwasm,graphql_porf,True,0,53,4282209,30346625,40899292,49861416,1894799000.0,166832000,127209,0.9999,3.300580379166774,8853571912,2682428814,3776921600,
6,zwasm,sqlite3,False,,,,,,,,,,,,,,,N/A — the harness only has a WASI preview-1 + bench.* import shim for Pulley
6,wasmz,fib,True,832040,18,664083,84779667,95729417,115137041,1450756000.0,54269000,0,1.0,2.7500972359428446,6077073335,2209766715,5668864,
6,wasmz,fib_tail,True,873876091,3741,416458,268666,549667,2578083,1762975000.0,107282000,21083,1.0,2.4413844513153995,6736431502,2759266980,5947392,
6,wasmz,factorial,True,-2102132736,16384,434208,3125,8292,29000,27346000.0,106686000,0,1.0,2.0842027889415644,339216828,162756153,5980160,
6,wasmz,sieve,False,,,,,,,,,,,,,,,N/A — not run: wasmz v0.1.4 segfaults on this module's v128 ops (the scalar build runs)
6,wasmz,crc32,False,,,,,,,,,,,,,,,N/A — not run: wasmz v0.1.4 segfaults on this module's v128 ops (the scalar build runs)
6,wasmz,matmul_simd,True,48907,309,507416,2337125,4567959,8281791,1123332000.0,47289000,5833,1.0,3.4516034905903727,6688955470,1937926963,6209536,
6,wasmz,matmul_fma,True,48907,1035,312542,1586708,3111667,6807250,2655086000.0,123410000,138042,1.0,3.959066798177575,17542250649,4430905449,6275072,
6,wasmz,convolution,True,8190685,245,1457041,4100250,7988375,14093459,1558869000.0,62799000,7667,1.0,3.743271346198697,9954294260,2659249982,6340608,
6,wasmz,audio_dsp,True,761667740,1,363375,955247167,955247167,955247167,767553000.0,28711000,0,1.0,2.946010549091711,3796519190,1288698437,6455296,
6,wasmz,bulk_memory,True,8698902,214,1490000,4942542,8552083,13779667,1581831000.0,62581000,0,1.0,3.297885289178976,8303824941,2517924128,6651904,
6,wasmz,call_indirect,True,-9175573,63,688333,18547208,27977709,53910125,1426764000.0,53796000,0,1.0,2.63617578843017,5712207406,2166853755,7176192,
6,wasmz,factorial.scalar,True,-2102132736,16384,247917,3000,4833,35542,17932000.0,81658000,413709,0.9958,1.8944842420254857,331609637,175039533,7176192,
6,wasmz,sieve.scalar,True,1229,5083,528583,261625,475750,2293834,2224991000.0,143314000,263083,0.9999,3.081479897726331,11323407789,3674665474,7176192,
6,wasmz,crc32.scalar,True,-1910355869,340,474667,2214208,4536792,7748125,1335357000.0,56138000,0,1.0,3.298441222524824,6568042356,1991256449,7176192,
6,wasmz,convolution.scalar,True,8190685,126,532250,8111667,12086292,17479208,1288263000.0,52267000,12083,1.0,3.3812697137564878,6727721134,1989702598,7176192,
6,wasmz,bulk_memory.scalar,True,8698902,216,636083,4294083,8466208,12526625,1523510000.0,61843000,18834,1.0,3.20599712926243,7757276862,2419614413,7176192,
6,wasmz,xmrsplayer,True,-216640971,243,2984125,5454917,10836625,16548125,2201495000.0,87596000,9917,1.0,2.790032051741354,9215906606,3303154385,26214400,
6,wasmz,vtable_mono,True,-318559695,51,924375,31465375,38497916,51809291,1677821000.0,68100000,0,1.0,3.2328992648047885,8170444056,2527280743,26214400,
6,wasmz,vtable_bi,True,-208336512,47,1495459,35206291,45871625,53966500,1836026000.0,68194000,20458,1.0,3.0328431192848084,8110555433,2674241665,26214400,
6,wasmz,vtable_poly4,True,-126115384,46,810000,34119000,45878458,72606292,1732689000.0,70941000,0,1.0,3.063689726652588,8307837171,2711709707,26214400,
6,wasmz,vtable_poly6,True,579248763,45,1095625,40466792,50202625,64806917,1941766000.0,72117000,0,1.0,2.8893825688284545,8333115560,2884047149,26214400,
6,wasmz,graphql_as,False,,,,,,,,,,,,,,,wasmz init-warmup failed: wasmz_instance_call trap: trap: wasm `unreachable` instruction executed
6,wasmz,tailcall_fsm,True,-1841735369,558,527500,2248000,4487041,8189750,2112940000.0,93026000,0,1.0,2.4431183981039584,8216999288,3363324223,26214400,
6,wasmz,eh_parser_exnref,True,830008030,157,520459,7865083,12430250,17371750,1640553000.0,71168000,0,1.0,2.63830296248495,6659058320,2523993042,26214400,
6,wasmz,eh_parser_legacy,True,830008030,139,476834,7659125,14802208,18845208,1809221000.0,78302000,0,1.0,2.6573432670287667,6065385340,2282499749,26214400,
6,wasmz,gc_trees,True,-81253392,37,339375,34549208,45147916,65501750,1323641000.0,122199000,0,1.0,2.8403907270332343,6202203117,2183573921,182140928,
6,wasmz,callref_dispatch,False,,,,,,,,,,,,,,,wasmz init-warmup failed: wasmz_instance_call trap: trap: null reference dereference
6,wasmz,callref_dispatch.indirect,True,-750120562,76,308667,15575833,25124958,33152791,1635367000.0,63242000,0,1.0,2.6404589659481146,6368026777,2411712077,182140928,
6,wasmz,relaxed_dot,True,-551922832,1359,539834,1426125,2768625,80026000,2882314000.0,146466000,123708,1.0,3.9191923421567556,20822949191,5313071514,182140928,
6,wasmz,relaxed_madd,True,-1435646925,2627,435333,352250,705959,1372833,1661872000.0,90555000,7792,1.0,3.158721828500833,7977968115,2525695059,182140928,
6,wasmz,mem64_chase,True,433527714,54,9389209,34206541,40220666,188996875,1974148000.0,65478000,0,1.0,0.5137595983524548,1702398786,3313609695,182140928,
6,wasmz,mem64_chase.mem32,True,433527714,49,11857625,33733375,40864708,45156666,1888499000.0,62060000,0,1.0,0.6958301670755109,1533364525,2203647668,182140928,
6,wasmz,multimem_transform,False,,,,,,,,,,,,,,,wasmz_module_new failed: module compilation failed: MultipleMemories
6,wasmz,multimem_transform.single,True,902712413,357,328125,2196958,5322208,7304292,1609671000.0,60321000,0,1.0,3.094619675939101,6494946571,2098786685,182140928,
6,wasmz,extconst_init,False,,,,,,,,,,,,,,,"wrong result: got -1669113347, expected -1152068691 (cross-runtime consensus)"
6,wasmz,extconst_init.mvp,False,,,,,,,,,,,,,,,"wrong result: got 1844351884, expected -1152068691 (cross-runtime consensus)"
6,wasmz,graphql_porf,False,,,,,,,,,,,,,,,init warmup failed: wasmz m() trap: multi-value results are not supported by the C API (results_len = 2)
6,wasmz,sqlite3,False,,,,,,,,,,,,,,,N/A — the harness only has a WASI preview-1 + bench.* import shim for Pulley
6,tinywasm,fib,True,832040,10,474041,187220625,207894709,232919167,1761868000.0,65168000,0,1.0,3.3945146717999712,9224979784,2717613761,5177344,
6,tinywasm,fib_tail,True,873876091,1690,190917,627125,1234791,3594375,1854822000.0,68724000,0,1.0,4.0864313517969295,11845391822,2898713034,5292032,
6,tinywasm,factorial,True,-2102132736,16384,336417,375,458,1084,9233000.0,423000,0,1.0,3.320498271200855,67211889,20241507,5603328,
6,tinywasm,sieve,True,1229,1249,213834,612292,1164709,3661333,1292905000.0,49225000,0,1.0,3.624427493763776,7525557403,2076343758,5767168,
6,tinywasm,crc32,True,-1910355869,236,239667,4810917,10177875,15308250,1968299000.0,63963000,0,1.0,3.631275684073746,10947637721,3014818668,5799936,
6,tinywasm,matmul_simd,True,48907,266,219083,3813625,6981000,10702375,1604957000.0,58497000,0,1.0,3.640195089932229,9224528865,2534075410,5947392,
6,tinywasm,matmul_fma,True,48907,268,199334,2851542,5633417,9555417,1303570000.0,47031000,0,1.0,3.4882956705647543,7028810775,2014969899,6029312,
6,tinywasm,convolution,True,8190685,199,225625,5884833,11383375,16430125,1936800000.0,68618000,0,1.0,3.2443893691216754,9819775534,3026694523,6094848,
6,tinywasm,audio_dsp,True,761667740,1,817375,2364767417,2364767417,2364767417,1988892000.0,72933000,0,1.0,3.4068051057497484,10272644583,3015330864,6176768,
6,tinywasm,bulk_memory,True,8698902,103,253125,11045208,22676375,25698333,2077178000.0,76543000,0,1.0,3.6497721504803113,9488102878,2599642522,6340608,
6,tinywasm,call_indirect,True,-9175573,40,229709,31963542,41217583,51864958,1386219000.0,49404000,0,1.0,2.7247960507736235,6018399239,2208752188,6471680,
6,tinywasm,factorial.scalar,True,-2102132736,16384,165042,291,375,917,8550000.0,352000,0,1.0,3.763593505569259,55967078,14870649,6520832,
6,tinywasm,sieve.scalar,True,1229,1091,205042,691166,1591791,3449250,1410542000.0,53925000,0,1.0,3.3808208595546176,6912334956,2044572973,6569984,
6,tinywasm,crc32.scalar,True,-1910355869,186,1538667,5720791,11174958,16172042,1762646000.0,62576000,0,1.0,3.3701962130535765,8685588408,2577175885,6619136,
6,tinywasm,convolution.scalar,True,8190685,107,167417,22205167,30914250,40128917,2743173000.0,98316000,0,1.0,3.126829500698555,13159365458,4208533102,6619136,
6,tinywasm,bulk_memory.scalar,True,8698902,127,263500,11631709,20935750,29765250,2255690000.0,84177000,0,1.0,3.608524499741235,12515709901,3468373265,6635520,
6,tinywasm,xmrsplayer,True,-714300932,72,6387958,18435292,25096625,31779541,1531382000.0,59552000,0,1.0,3.519631221121908,8065654888,2291619315,24526848,
6,tinywasm,vtable_mono,True,-318559695,33,255375,43824500,57223208,74925250,1610141000.0,57757000,0,1.0,3.139635393730413,8405468861,2677211780,24526848,
6,tinywasm,vtable_bi,True,-208336512,30,346541,57178541,74776541,90729375,1899855000.0,67084000,0,1.0,3.2167453737089833,9350507086,2906822269,24576000,
6,tinywasm,vtable_poly4,True,-126115384,23,334166,61454500,73906375,95780541,1438443000.0,52243000,0,1.0,3.2799746988377847,7557424983,2304110756,24592384,
6,tinywasm,vtable_poly6,True,579248763,24,284666,77112500,92352833,108720375,1963123000.0,68056000,0,1.0,3.1232918222217374,8658738936,2772311852,24608768,
6,tinywasm,graphql_as,True,5,104,4963209,10729458,28327500,298483042,1920568000.0,48390000,0,1.0,3.300750789428835,8485084490,2570652870,25083904,
6,tinywasm,tailcall_fsm,True,-1841735369,380,220417,4640875,11882250,17561125,3983660000.0,46701000,0,1.0,3.5950916966087565,16362501960,4551344817,25083904,
6,tinywasm,eh_parser_exnref,True,830008030,47,306458,16877041,34326584,36892167,1493046000.0,13391000,0,1.0,3.0154900798963333,4924049143,1632918369,25083904,
6,tinywasm,eh_parser_legacy,False,,,,,,,,,,,,,,,tinywasm::parse_bytes failed: error parsing module: legacy exceptions support is not enabled (at offset 0x171) at offset 369
6,tinywasm,gc_trees,True,-81253392,21,130125,103253750,214938500,265120791,4124871000.0,37240000,0,1.0,2.487101350214378,12503211497,5027222351,25083904,
6,tinywasm,callref_dispatch,True,-750120562,92,198208,28194292,50226834,69329000,3734054000.0,147535000,0,1.0,2.8347839045889502,13218972046,4663132179,25083904,
6,tinywasm,callref_dispatch.indirect,True,-750120562,39,176125,26526375,47784166,50820458,1660255000.0,37722000,0,1.0,2.777455106011214,5343709515,1923958916,25083904,
6,tinywasm,relaxed_dot,True,-551922832,652,274542,2304542,5903750,8678417,3368830000.0,36835000,0,1.0,2.9960233154474616,11827534889,3947744608,25083904,
6,tinywasm,relaxed_madd,True,-1435646925,1219,305417,629500,1607166,2375083,1731919000.0,18095000,0,1.0,3.429960184453941,6921027171,2017815601,25083904,
6,tinywasm,mem64_chase,True,433527714,25,15568584,78483667,90438250,105401708,2159516000.0,19431000,0,1.0,1.0072085966713582,2448731796,2431206211,79216640,
6,tinywasm,mem64_chase.mem32,True,433527714,29,1554750,77549167,96731666,105756167,2584651000.0,26907000,0,1.0,0.7971013655904754,2549810101,3198853008,79216640,
6,tinywasm,multimem_transform,True,902712413,132,178833,5848875,14604041,15716208,1660183000.0,13505000,0,1.0,3.9303607068926563,7725183817,1965515227,79216640,
6,tinywasm,multimem_transform.single,True,902712413,225,172000,6563083,15341416,20613459,3018234000.0,27472000,0,1.0,3.6675751430700045,12936904985,3527372850,79216640,
6,tinywasm,extconst_init,True,-1152068691,4311,10281791,337084,864166,1266500,3454591000.0,32779000,0,1.0,3.9700787971895886,15299685150,3853748485,80527360,
6,tinywasm,extconst_init.mvp,True,-1152068691,10141,3985334,74208,189167,346041,1781347000.0,14704000,0,1.0,3.765898619059434,7587918000,2014902356,80674816,
6,tinywasm,graphql_porf,True,0,111,5311583,9010125,19071916,23989333,1604181000.0,321629000,65625,1.0,2.9467791521940847,7001436894,2375962545,1109852160,
6,tinywasm,sqlite3,False,,,,,,,,,,,,,,,N/A — the harness only has a WASI preview-1 + bench.* import shim for Pulley
7,pulley,fib,True,832040,24,926333,64767000,85531750,100244959,1817252000.0,47269000,0,1.0,2.959918725422906,8546460081,2887396876,7110656,
7,pulley,fib_tail,True,873876091,7556,1102125,248583,369583,1187417,3145759000.0,88965000,0,1.0,3.273026364115522,16464363699,5030318081,7815168,
7,pulley,factorial,True,-2102132736,16384,1461208,208,459,584,8006000.0,283000,0,1.0,2.86035189742049,36805415,12867443,8437760,
7,pulley,sieve,True,1229,3924,2803458,349375,631667,2078292,2393546000.0,64512000,0,1.0,3.133043252332117,11652506704,3719229441,9633792,
7,pulley,crc32,True,-1910355869,401,3491875,2314833,5003250,15073125,1506899000.0,45718000,0,1.0,3.8211074272981773,9337090122,2443556037,9945088,
7,pulley,matmul_simd,True,48907,749,4132375,1632167,3590666,9242834,2003061000.0,63885000,0,1.0,3.4177995185863037,11230372334,3285848767,10502144,
7,pulley,matmul_fma,True,48907,795,6806917,1199625,2636208,7097959,1661822000.0,54009000,0,1.0,3.761967799638735,9699043997,2578183683,10584064,
7,pulley,convolution,True,8190685,215,2686459,3126750,7021917,11878959,1057539000.0,30717000,0,1.0,3.593520559185185,6121254563,1703414371,10829824,
7,pulley,audio_dsp,True,761667740,1,4628125,1336747250,1336747250,1336747250,958553000.0,29786000,0,1.0,3.386108991060925,5336296260,1575937536,10829824,
7,pulley,bulk_memory,True,8698902,74,5526500,17209792,27336875,36159584,1522396000.0,50064000,0,1.0,2.4854074670820063,5653777164,2274788838,11026432,
7,pulley,call_indirect,True,-9175573,52,8839250,19903916,34797958,52838292,1310924000.0,41041000,0,1.0,2.064401883822317,4622313111,2239056817,11173888,
7,pulley,factorial.scalar,True,-2102132736,16384,1537625,291,833,1042,12592000.0,611000,0,1.0,2.555609200357551,41970361,16422840,11173888,
7,pulley,sieve.scalar,True,1229,2102,8625292,369208,696667,3854833,1301423000.0,40592000,0,1.0,3.2985852975036933,6923481427,2098924479,11206656,
7,pulley,crc32.scalar,True,-1910355869,669,2073916,2284166,4680583,10567875,2369057000.0,71330000,0,1.0,3.832927575642349,15634981176,4079122516,11206656,
7,pulley,convolution.scalar,True,8190685,174,1672625,6450000,13077084,23652000,1699515000.0,51468000,0,1.0,4.145755285138386,11520881503,2778958407,11206656,
7,pulley,bulk_memory.scalar,True,8698902,79,3745625,17518833,27216125,45252208,1556388000.0,51668000,0,1.0,2.5166751823405926,6192584959,2460621459,11304960,
7,pulley,xmrsplayer,True,846043454,81,338887792,10558875,17679625,25690041,1049931000.0,32311000,0,1.0,2.739487924464333,4818580324,1758934683,37224448,
7,pulley,vtable_mono,True,-318559695,31,10724458,49169583,62841625,80853166,1450240000.0,45033000,0,1.0,2.3051065695194426,5313310392,2305017244,37224448,
7,pulley,vtable_bi,True,-208336512,28,8931542,35108666,54170750,83328208,1342434000.0,36632000,0,1.0,2.312038889583674,4956040931,2143580263,37224448,
7,pulley,vtable_poly4,True,-126115384,42,6059542,38929416,53927125,195695625,2053751000.0,56988000,0,1.0,2.340113573261979,7657357797,3272216308,37224448,
7,pulley,vtable_poly6,True,579248763,44,6560417,43967709,64866333,135840167,2295064000.0,78276000,0,1.0,2.330378460804779,8807482381,3779421467,37224448,
7,pulley,graphql_as,True,5,269,126772500,4611125,10304459,25117167,2252615000.0,70284000,0,1.0,2.5108623814537867,9309991329,3707885943,37224448,
7,pulley,tailcall_fsm,True,-1841735369,438,7140083,2578458,5147708,10383292,1781447000.0,56995000,0,1.0,2.3645125433589147,7028251157,2972389035,37224448,
7,pulley,eh_parser_exnref,True,830008030,103,5028834,10989000,19423459,27782041,1551553000.0,47318000,0,1.0,2.3881468407791364,5911062987,2475167308,37224448,
7,pulley,eh_parser_legacy,False,,,,,,,,,,,,,,,Module::from_binary failed — invalid wasm or unsupported feature?: failed to compile: wasm[0]::function[6]: WebAssembly translation error: Unsupported feature: operator Try { blockty: Empty }
7,pulley,gc_trees,True,-81253392,11,7256708,121242250,132747542,147003792,1161666000.0,37628000,0,1.0,2.982232161447749,5874565671,1969855247,37224448,
7,pulley,callref_dispatch,True,-750120562,58,2168667,20256000,31165208,48487625,1471451000.0,43954000,0,1.0,1.8783974325618955,4184285694,2227582737,37224448,
7,pulley,callref_dispatch.indirect,True,-750120562,77,2190250,17125000,28175291,66487167,1713221000.0,56301000,0,1.0,1.9413623398676336,5325077415,2742959058,37224448,
7,pulley,relaxed_dot,True,-551922832,382,7280000,3102750,5776666,13514500,1897183000.0,60660000,0,1.0,3.431043897416782,10880247992,3171118854,37224448,
7,pulley,relaxed_madd,True,-1435646925,11162,6913833,162125,334792,1519375,3225475000.0,107050000,0,1.0,3.0712662933042036,15021887496,4891105512,37224448,
7,pulley,mem64_chase,True,433527714,17,1363250,96088333,112962875,121005542,1526496000.0,48829000,0,1.0,0.5250008883613119,1233870825,2350226166,91308032,
7,pulley,mem64_chase.mem32,True,433527714,16,2108166,83152459,105411291,114372167,1312344000.0,42287000,0,1.0,0.3763305358187543,788899620,2096294467,91308032,
7,pulley,multimem_transform,True,902712413,416,1652500,3394500,6745750,13540125,2256607000.0,68105000,0,1.0,3.564309032304669,13424362284,3766329508,91308032,
7,pulley,multimem_transform.single,True,902712413,239,2914916,4900125,9737791,16739167,1800456000.0,55812000,0,1.0,3.405046344228955,10319554217,3030664835,91308032,
7,pulley,extconst_init,True,-1152068691,11472,777695083,56250,84417,729750,1048415000.0,174050000,99833,0.9999,2.805956826178412,5472936704,1950470746,91308032,
7,pulley,extconst_init.mvp,True,-1152068691,16384,68732834,34416,62541,511583,889874000.0,333528000,0,1.0,2.429156523879299,4593793823,1891106554,91308032,
7,pulley,graphql_porf,True,0,150,342245250,7113542,12568583,20922333,1215098000.0,332606000,4006084,0.9974,1.8789722236391178,4690483390,2496302676,91308032,
7,pulley,sqlite3,True,0,1,2631028917,50165264584,50165264584,50165264584,39894832000.0,1280088000,0,1.0,2.42311928489932,151766896699,62632862379,106954752,
7,wamr,fib,True,832040,29,1597125,65041334,127379709,161555167,3173796000.0,75801000,0,1.0,3.2958002147133674,15003636147,4552350012,11829248,
7,wamr,fib_tail,True,873876091,4951,2320917,387667,949041,2351041,3639976000.0,94560000,0,1.0,2.215753183322789,11455174017,5169878172,11976704,
7,wamr,factorial,True,-2102132736,16384,2374625,166,583,667,10122000.0,627000,0,1.0,3.4715577109166538,41414767,11929736,12091392,
7,wamr,sieve,True,1229,2998,2058375,257000,665375,1406667,1543149000.0,37607000,0,1.0,3.348786610019909,7030369130,2099378058,12156928,
7,wamr,crc32,True,-1910355869,625,1772500,1929250,4209000,7624583,2277433000.0,53897000,0,1.0,2.5973902487167058,8373656792,3223873192,12255232,
7,wamr,matmul_simd,True,48907,600,1510625,1371750,3448416,6123042,1626255000.0,38479000,0,1.0,3.6094598198191865,7881219736,2183490087,12255232,
7,wamr,matmul_fma,True,48907,1192,2376334,983625,2144917,4682917,2187338000.0,53212000,0,1.0,3.7436035341092584,11764854649,3142655076,12320768,
7,wamr,convolution,True,8190685,368,2395666,2068875,4365333,8091334,1412301000.0,36797000,0,1.0,3.2977104898229173,6672982794,2023519898,12402688,
7,wamr,audio_dsp,True,761667740,2,1297000,928440084,1042951292,1042951292,1666992000.0,42146000,0,1.0,2.293981440624194,5353904102,2333891638,12402688,
7,wamr,bulk_memory,True,8698902,156,2156042,5516875,10925375,18717209,1525336000.0,36856000,0,1.0,2.6723658264947523,5809375942,2173870016,12500992,
7,wamr,call_indirect,True,-9175573,156,1840375,11756250,20653125,28542167,2814776000.0,66643000,0,1.0,2.5482200681132667,10038580721,3939448106,12500992,
7,wamr,factorial.scalar,True,-2102132736,16384,1768666,291,333,459,6748000.0,317000,0,1.0,3.0246101316198297,36602380,12101520,12500992,
7,wamr,sieve.scalar,True,1229,2800,1424167,276208,704917,1515959,1485632000.0,36792000,0,1.0,2.535041421071517,5350759931,2110718936,12500992,
7,wamr,crc32.scalar,True,-1910355869,526,1936750,1967458,4514042,6928500,2039231000.0,48332000,170292,0.9999,2.5781898129875747,7072263306,2743111958,12550144,
7,wamr,convolution.scalar,True,8190685,202,1290459,6691583,13152500,17985625,2316973000.0,57803000,0,1.0,2.175324473248214,7026866115,3230261141,12599296,
7,wamr,bulk_memory.scalar,True,8698902,144,1678750,5899791,11712042,16182042,1500863000.0,36228000,0,1.0,2.576211240941546,5444955805,2113551761,12664832,
7,wamr,xmrsplayer,True,1409429275,112,8097708,6270625,13662583,17815417,1305651000.0,32287000,0,1.0,2.987406397468969,5437200717,1820040528,28803072,
7,wamr,vtable_mono,True,-318559695,53,2159292,18404583,31996875,46777250,1455230000.0,37340000,0,1.0,3.2397525660828967,6525118966,2014079419,28803072,
7,wamr,vtable_bi,True,-208336512,52,1597041,23330417,37223667,49329125,1654315000.0,39791000,0,1.0,3.0712763588440426,7139057749,2324459578,28803072,
7,wamr,vtable_poly4,True,-126115384,63,1444958,25265292,39543208,53408292,2240833000.0,52835000,0,1.0,2.8497900859582925,8892405894,3120372247,28803072,
7,wamr,vtable_poly6,True,579248763,58,1054375,29229583,43769666,57296000,2290902000.0,55460000,0,1.0,2.704544580060393,8434432019,3118614528,28803072,
7,wamr,graphql_as,True,5,248,5455916,3309833,8259458,17922792,1939993000.0,50076000,0,1.0,2.504458981109765,6726086155,2685644367,28803072,
7,wamr,tailcall_fsm,True,-1841735369,266,1008916,4804667,9785125,17140916,2270270000.0,56274000,0,1.0,3.6101312043442078,11803981771,3269682209,28803072,
7,wamr,eh_parser_exnref,False,,,,,,,,,,,,,,,wasm_runtime_load failed: WASM module load failed: unsupported opcode 1f
7,wamr,eh_parser_legacy,True,830008030,259,1394375,6862167,14600083,21246167,3177313000.0,77534000,0,1.0,2.9912033717213395,13330879660,4456694515,28803072,
7,wamr,gc_trees,False,,,,,,,,,,,,,,,wasm_runtime_load failed: WASM module load failed: invalid type flag
7,wamr,callref_dispatch,False,,,,,,,,,,,,,,,wasm_runtime_load failed: WASM module load failed: incompatible import type
7,wamr,callref_dispatch.indirect,True,-750120562,84,77042,11632834,20837083,47250458,1526804000.0,36699000,0,1.0,2.492331644628667,5414084435,2172296952,28803072,
7,wamr,relaxed_dot,True,-551922832,902,1323583,1119334,2444625,4857292,1892623000.0,50478000,0,1.0,3.047896347985958,8251680769,2707336414,28803072,
7,wamr,relaxed_madd,True,-1435646925,4067,2058542,192458,490125,1133833,1505379000.0,38420000,0,1.0,3.4966965056839787,7342029514,2099704536,28803072,
7,wamr,mem64_chase,False,,,,,,,,,,,,,,,wasm_runtime_load failed: WASM module load failed: invalid limits flags
7,wamr,mem64_chase.mem32,True,433527714,26,904458,41475375,85595834,102599542,1862756000.0,49685000,0,1.0,0.3099673186338004,757185782,2442792309,81395712,
7,wamr,multimem_transform,False,,,,,,,,,,,,,,,wasm_runtime_load failed: WASM module load failed: multiple memories
7,wamr,multimem_transform.single,True,902712413,367,1959375,1993958,4374167,7494500,1379428000.0,34492000,0,1.0,2.858253957828701,5430880554,1900069285,81395712,
7,wamr,extconst_init,True,-1152068691,5098,3442292,253334,647875,1395292,2485068000.0,164851000,9958,1.0,3.0055924768413433,10922860581,3634178840,81395712,
7,wamr,extconst_init.mvp,True,-1152068691,15742,2640292,46000,117667,357125,1353665000.0,224170000,53167,1.0,3.1506579716718255,6746123038,2141179112,81395712,
7,wamr,graphql_porf,True,0,148,10648334,5503959,10655583,14942542,1058603000.0,422174000,32125,1.0,2.4872345031826693,5058235739,2033678663,81395712,
7,wamr,sqlite3,False,,,,,,,,,,,,,,,N/A — the harness only has a WASI preview-1 + bench.* import shim for Pulley
7,wasm3,fib,True,832040,19,333375,74240791,105324458,150052625,1562652000.0,43612000,0,1.0,3.2391476349169896,7027106402,2169430725,4521984,
7,wasm3,fib_tail,True,873876091,7850,82042,251292,640750,2207417,3833038000.0,113706000,9458,1.0,2.321403921823681,12315551276,5305216882,4685824,
7,wasm3,factorial,False,,,,,,,,,,,,,,,wasm3 m3_FindFunction(factorial) failed: compiling function underran the stack
7,wasm3,sieve,False,,,,,,,,,,,,,,,wasm3 m3_FindFunction(sieve) failed: incorrect type on stack
7,wasm3,crc32,False,,,,,,,,,,,,,,,wasm3 m3_FindFunction(crc32) failed: compiling function underran the stack
7,wasm3,matmul_simd,False,,,,,,,,,,,,,,,wasm3 m3_FindFunction(matmul) failed: unknown type
7,wasm3,matmul_fma,False,,,,,,,,,,,,,,,wasm3 m3_FindFunction(matmul_fma) failed: unknown type
7,wasm3,convolution,False,,,,,,,,,,,,,,,wasm3 m3_FindFunction(convolve) failed: incorrect type on stack
7,wasm3,audio_dsp,True,761667740,3,167875,481600333,551963042,582053208,1380647000.0,34627000,0,1.0,2.954748729609625,6017077736,2036409281,4947968,
7,wasm3,bulk_memory,False,,,,,,,,,,,,,,,wasm3 m3_FindFunction(bulk_memory) failed: unknown label
7,wasm3,call_indirect,True,-9175573,125,100667,6383458,14769208,20484625,1493102000.0,35540000,0,1.0,2.7850947048179107,5556079496,1994933776,5029888,
